Date,County,State,FIPS,Case,Deaths
6/6/2020,Macon,Illinois,17203,202,21
6/6/2020,Macoupin,Illinois,17001,46,2
6/6/2020,Madison,Illinois,17003,636,65
6/6/2020,Marion,Illinois,17005,55,0
6/6/2020,Marshall,Illinois,17007,5,0
6/6/2020,Mason,Illinois,17009,18,0
6/6/2020,Massac,Illinois,17011,7,0
6/6/2020,McDonough,Illinois,17013,92,13
6/6/2020,McHenry,Illinois,17015,1718,83
6/6/2020,McLean,Illinois,17017,226,13
6/6/2020,Menard,Illinois,17019,22,0
6/6/2020,Mercer,Illinois,17021,18,0
6/6/2020,Monroe,Illinois,17023,100,12
6/6/2020,Montgomery,Illinois,17025,41,0
6/6/2020,Morgan,Illinois,17027,46,1
6/6/2020,Moultrie,Illinois,17029,12,0
6/6/2020,Ogle,Illinois,17031,225,4
6/6/2020,Peoria,Illinois,17033,310,11
6/6/2020,Perry,Illinois,17035,42,0
6/6/2020,Piatt,Illinois,17039,11,0
6/6/2020,Pike,Illinois,17037,1,0
6/6/2020,Pope,Illinois,17041,1,0
6/6/2020,Pulaski,Illinois,17043,58,0
6/6/2020,Putnam,Illinois,17045,1,0
6/6/2020,Randolph,Illinois,17047,274,4
6/6/2020,Richland,Illinois,17049,4,0
6/6/2020,Rock Island,Illinois,17051,739,28
6/6/2020,Saline,Illinois,17053,7,0
6/6/2020,Sangamon,Illinois,17055,365,32
6/6/2020,Schuyler,Illinois,17057,13,0
6/6/2020,Shelby,Illinois,17059,16,1
6/6/2020,St. Clair,Illinois,17061,1440,105
6/6/2020,Stark,Illinois,17063,3,0
6/6/2020,Stephenson,Illinois,17065,214,5
6/6/2020,Tazewell,Illinois,17067,81,6
6/6/2020,Union,Illinois,17069,170,14
6/6/2020,Vermilion,Illinois,17071,42,1
6/6/2020,Wabash,Illinois,17073,12,0
6/6/2020,Warren,Illinois,17075,125,0
6/6/2020,Washington,Illinois,17077,20,0
6/6/2020,Wayne,Illinois,17079,9,1
6/6/2020,White,Illinois,17081,2,0
6/6/2020,Whiteside,Illinois,17083,157,13
6/6/2020,Will,Illinois,17085,5858,285
6/6/2020,Williamson,Illinois,17087,76,3
6/6/2020,Winnebago,Illinois,17089,2528,76
6/6/2020,Woodford,Illinois,17091,22,2
6/7/2020,Adams,Illinois,17093,46,1
6/7/2020,Alexander,Illinois,17095,16,0
6/7/2020,Bond,Illinois,17099,12,1
6/7/2020,Boone,Illinois,17097,504,18
6/7/2020,Brown,Illinois,17101,10,0
6/7/2020,Bureau,Illinois,17103,21,1
6/7/2020,Calhoun,Illinois,17105,1,0
6/7/2020,Carroll,Illinois,17107,17,2
6/7/2020,Cass,Illinois,17115,73,0
6/7/2020,Champaign,Illinois,17117,686,8
6/7/2020,Christian,Illinois,17119,35,5
6/7/2020,Clark,Illinois,17121,11,0
6/7/2020,Clay,Illinois,17123,2,0
6/7/2020,Clinton,Illinois,17125,193,17
6/7/2020,Coles,Illinois,17127,139,17
6/7/2020,Cook,Illinois,17109,82427,3944
6/7/2020,Crawford,Illinois,17111,11,0
6/7/2020,Cumberland,Illinois,17113,10,0
6/7/2020,De Witt,Illinois,17129,4,0
6/7/2020,DeKalb,Illinois,17131,465,9
6/7/2020,Douglas,Illinois,17133,28,0
6/7/2020,DuPage,Illinois,17135,8120,404
6/7/2020,Edgar,Illinois,17137,1,0
6/7/2020,Edwards,Illinois,17139,2,0
6/7/2020,Effingham,Illinois,17141,8,1
6/7/2020,Fayette,Illinois,17143,21,3
6/7/2020,Ford,Illinois,17145,21,1
6/7/2020,Franklin,Illinois,17147,12,0
6/7/2020,Fulton,Illinois,17149,12,0
6/7/2020,Gallatin,Illinois,17151,2,0
6/7/2020,Greene,Illinois,17153,6,0
6/7/2020,Grundy,Illinois,17155,114,2
6/7/2020,Hamilton,Illinois,17157,2,0
6/7/2020,Hancock,Illinois,17159,17,1
6/7/2020,Hardin,Illinois,17161,1,0
6/7/2020,Henderson,Illinois,17165,8,0
6/7/2020,Henry,Illinois,17167,70,0
6/7/2020,Iroquois,Illinois,17169,135,5
6/7/2020,Jackson,Illinois,17173,301,11
6/7/2020,Jasper,Illinois,17163,46,7
6/7/2020,Jefferson,Illinois,17175,101,16
6/7/2020,Jersey,Illinois,17177,26,1
6/7/2020,Jo Daviess,Illinois,17179,33,1
6/7/2020,Johnson,Illinois,17181,12,0
6/7/2020,Kane,Illinois,17183,6859,215
6/7/2020,Kankakee,Illinois,17185,1211,58
6/7/2020,Kendall,Illinois,17187,869,22
6/7/2020,Knox,Illinois,17189,104,0
6/7/2020,LaSalle,Illinois,17191,164,16
6/7/2020,Lake,Illinois,17193,8768,344
6/7/2020,Lawrence,Illinois,17195,4,0
6/7/2020,Lee,Illinois,17197,89,1
6/7/2020,Livingston,Illinois,17199,36,2
6/7/2020,Logan,Illinois,17201,10,0
6/7/2020,Macon,Illinois,17203,202,21
6/7/2020,Macoupin,Illinois,17001,46,2
6/7/2020,Madison,Illinois,17003,640,65
6/7/2020,Marion,Illinois,17005,55,0
6/7/2020,Marshall,Illinois,17007,5,0
6/7/2020,Mason,Illinois,17009,18,0
6/7/2020,Massac,Illinois,17011,7,0
6/7/2020,McDonough,Illinois,17013,92,13
6/7/2020,McHenry,Illinois,17015,1724,83
6/7/2020,McLean,Illinois,17017,226,13
6/7/2020,Menard,Illinois,17019,22,0
6/7/2020,Mercer,Illinois,17021,18,0
6/7/2020,Monroe,Illinois,17023,101,12
6/7/2020,Montgomery,Illinois,17025,41,0
6/7/2020,Morgan,Illinois,17027,47,1
6/7/2020,Moultrie,Illinois,17029,12,0
6/7/2020,Ogle,Illinois,17031,225,4
6/7/2020,Peoria,Illinois,17033,315,11
6/7/2020,Perry,Illinois,17035,42,0
6/7/2020,Piatt,Illinois,17039,12,0
6/7/2020,Pike,Illinois,17037,1,0
6/7/2020,Pope,Illinois,17041,1,0
6/7/2020,Pulaski,Illinois,17043,61,0
6/7/2020,Putnam,Illinois,17045,1,0
6/7/2020,Randolph,Illinois,17047,274,4
6/7/2020,Richland,Illinois,17049,4,0
6/7/2020,Rock Island,Illinois,17051,742,28
6/7/2020,Saline,Illinois,17053,7,0
6/7/2020,Sangamon,Illinois,17055,365,32
6/7/2020,Schuyler,Illinois,17057,13,0
6/7/2020,Shelby,Illinois,17059,16,1
6/7/2020,St. Clair,Illinois,17061,1450,106
6/7/2020,Stark,Illinois,17063,3,0
6/7/2020,Stephenson,Illinois,17065,216,5
6/7/2020,Tazewell,Illinois,17067,81,6
6/7/2020,Union,Illinois,17069,170,14
6/7/2020,Vermilion,Illinois,17071,42,1
6/7/2020,Wabash,Illinois,17073,12,0
6/7/2020,Warren,Illinois,17075,126,0
6/7/2020,Washington,Illinois,17077,20,0
6/7/2020,Wayne,Illinois,17079,9,1
6/7/2020,White,Illinois,17081,2,0
6/7/2020,Whiteside,Illinois,17083,157,13
6/7/2020,Will,Illinois,17085,5890,288
6/7/2020,Williamson,Illinois,17087,76,3
6/7/2020,Winnebago,Illinois,17089,2562,76
6/7/2020,Woodford,Illinois,17091,23,2
6/8/2020,Adams,Illinois,17093,45,1
6/8/2020,Alexander,Illinois,17095,15,0
6/8/2020,Bond,Illinois,17099,12,1
6/8/2020,Boone,Illinois,17097,506,18
6/8/2020,Brown,Illinois,17101,10,0
6/8/2020,Bureau,Illinois,17103,21,1
6/8/2020,Calhoun,Illinois,17105,1,0
6/8/2020,Carroll,Illinois,17107,18,2
6/8/2020,Cass,Illinois,17115,74,0
6/8/2020,Champaign,Illinois,17117,691,8
6/8/2020,Christian,Illinois,17119,35,5
6/8/2020,Clark,Illinois,17121,12,0
6/8/2020,Clay,Illinois,17123,2,0
6/8/2020,Clinton,Illinois,17125,193,17
6/8/2020,Coles,Illinois,17127,139,17
6/8/2020,Cook,Illinois,17109,82819,3959
6/8/2020,Crawford,Illinois,17111,11,0
6/8/2020,Cumberland,Illinois,17113,10,0
6/8/2020,De Witt,Illinois,17129,4,0
6/8/2020,DeKalb,Illinois,17131,473,9
6/8/2020,Douglas,Illinois,17133,29,0
6/8/2020,DuPage,Illinois,17135,8157,406
6/8/2020,Edgar,Illinois,17137,1,0
6/8/2020,Edwards,Illinois,17139,2,0
6/8/2020,Effingham,Illinois,17141,8,1
6/8/2020,Fayette,Illinois,17143,21,3
6/8/2020,Ford,Illinois,17145,21,1
6/8/2020,Franklin,Illinois,17147,12,0
6/8/2020,Fulton,Illinois,17149,12,0
6/8/2020,Gallatin,Illinois,17151,2,0
6/8/2020,Greene,Illinois,17153,6,0
6/8/2020,Grundy,Illinois,17155,124,2
6/8/2020,Hamilton,Illinois,17157,2,0
6/8/2020,Hancock,Illinois,17159,18,1
6/8/2020,Hardin,Illinois,17161,1,0
6/8/2020,Henderson,Illinois,17165,8,0
6/8/2020,Henry,Illinois,17167,71,0
6/8/2020,Iroquois,Illinois,17169,136,5
6/8/2020,Jackson,Illinois,17173,301,11
6/8/2020,Jasper,Illinois,17163,46,7
6/8/2020,Jefferson,Illinois,17175,101,16
6/8/2020,Jersey,Illinois,17177,25,1
6/8/2020,Jo Daviess,Illinois,17179,34,1
6/8/2020,Johnson,Illinois,17181,12,0
6/8/2020,Kane,Illinois,17183,6906,215
6/8/2020,Kankakee,Illinois,17185,1216,59
6/8/2020,Kendall,Illinois,17187,874,22
6/8/2020,Knox,Illinois,17189,105,0
6/8/2020,LaSalle,Illinois,17191,166,16
6/8/2020,Lake,Illinois,17193,8839,345
6/8/2020,Lawrence,Illinois,17195,4,0
6/8/2020,Lee,Illinois,17197,89,1
6/8/2020,Livingston,Illinois,17199,36,2
6/8/2020,Logan,Illinois,17201,10,0
6/8/2020,Macon,Illinois,17203,203,21
6/8/2020,Macoupin,Illinois,17001,46,2
6/8/2020,Madison,Illinois,17003,644,65
6/8/2020,Marion,Illinois,17005,55,0
6/8/2020,Marshall,Illinois,17007,5,0
6/8/2020,Mason,Illinois,17009,18,0
6/8/2020,Massac,Illinois,17011,7,0
6/8/2020,McDonough,Illinois,17013,92,13
6/8/2020,McHenry,Illinois,17015,1744,83
6/8/2020,McLean,Illinois,17017,228,13
6/8/2020,Menard,Illinois,17019,22,0
6/8/2020,Mercer,Illinois,17021,18,0
6/8/2020,Monroe,Illinois,17023,104,12
6/8/2020,Montgomery,Illinois,17025,41,0
6/8/2020,Morgan,Illinois,17027,47,1
6/8/2020,Moultrie,Illinois,17029,13,0
6/8/2020,Ogle,Illinois,17031,230,4
6/8/2020,Peoria,Illinois,17033,324,13
6/8/2020,Perry,Illinois,17035,42,0
6/8/2020,Piatt,Illinois,17039,12,0
6/8/2020,Pike,Illinois,17037,1,0
6/8/2020,Pope,Illinois,17041,1,0
6/8/2020,Pulaski,Illinois,17043,61,0
6/8/2020,Putnam,Illinois,17045,1,0
6/8/2020,Randolph,Illinois,17047,276,4
6/8/2020,Richland,Illinois,17049,4,0
6/8/2020,Rock Island,Illinois,17051,746,28
6/8/2020,Saline,Illinois,17053,7,0
6/8/2020,Sangamon,Illinois,17055,367,32
6/8/2020,Schuyler,Illinois,17057,13,0
6/8/2020,Shelby,Illinois,17059,16,1
6/8/2020,St. Clair,Illinois,17061,1467,109
6/8/2020,Stark,Illinois,17063,3,0
6/8/2020,Stephenson,Illinois,17065,219,5
6/8/2020,Tazewell,Illinois,17067,81,6
6/8/2020,Union,Illinois,17069,170,14
6/8/2020,Unknown,Illinois,17071,724,178
6/8/2020,Vermilion,Illinois,17073,42,1
6/8/2020,Wabash,Illinois,17075,12,0
6/8/2020,Warren,Illinois,17077,127,0
6/8/2020,Washington,Illinois,17079,20,0
6/8/2020,Wayne,Illinois,17081,9,1
6/8/2020,White,Illinois,17083,2,0
6/8/2020,Whiteside,Illinois,17085,157,13
6/8/2020,Will,Illinois,17087,5942,289
6/8/2020,Williamson,Illinois,17089,77,3
6/8/2020,Winnebago,Illinois,17091,2594,76
6/8/2020,Woodford,Illinois,17093,23,2
6/9/2020,Adams,Illinois,17095,45,1
6/9/2020,Alexander,Illinois,17099,15,0
6/9/2020,Bond,Illinois,17097,12,1
6/9/2020,Boone,Illinois,17101,507,18
6/9/2020,Brown,Illinois,17103,10,0
6/9/2020,Bureau,Illinois,17105,21,1
6/9/2020,Calhoun,Illinois,17107,1,0
6/9/2020,Carroll,Illinois,17115,19,2
6/9/2020,Cass,Illinois,17117,74,0
6/9/2020,Champaign,Illinois,17119,701,8
6/9/2020,Christian,Illinois,17121,35,5
6/9/2020,Clark,Illinois,17123,12,0
6/9/2020,Clay,Illinois,17125,2,0
6/9/2020,Clinton,Illinois,17127,196,17
6/9/2020,Coles,Illinois,17109,140,17
6/9/2020,Cook,Illinois,17111,83271,4010
6/9/2020,Crawford,Illinois,17113,11,0
6/9/2020,Cumberland,Illinois,17129,10,0
6/9/2020,De Witt,Illinois,17131,4,0
6/9/2020,DeKalb,Illinois,17133,482,12
6/9/2020,Douglas,Illinois,17135,29,0
6/9/2020,DuPage,Illinois,17137,8223,411
6/9/2020,Edgar,Illinois,17139,1,0
6/9/2020,Edwards,Illinois,17141,2,0
6/9/2020,Effingham,Illinois,17143,8,1
6/9/2020,Fayette,Illinois,17145,21,3
6/9/2020,Ford,Illinois,17147,21,1
6/9/2020,Franklin,Illinois,17149,12,0
6/9/2020,Fulton,Illinois,17151,12,0
6/9/2020,Gallatin,Illinois,17153,2,0
6/9/2020,Greene,Illinois,17155,7,0
6/9/2020,Grundy,Illinois,17157,124,2
6/9/2020,Hamilton,Illinois,17159,2,0
6/9/2020,Hancock,Illinois,17161,18,1
6/9/2020,Hardin,Illinois,17165,1,0
6/9/2020,Henderson,Illinois,17167,8,0
6/9/2020,Henry,Illinois,17169,71,0
6/9/2020,Iroquois,Illinois,17173,137,5
6/9/2020,Jackson,Illinois,17163,304,11
6/9/2020,Jasper,Illinois,17175,46,7
6/9/2020,Jefferson,Illinois,17177,101,16
6/9/2020,Jersey,Illinois,17179,26,1
6/9/2020,Jo Daviess,Illinois,17181,33,1
6/9/2020,Johnson,Illinois,17183,13,0
6/9/2020,Kane,Illinois,17185,6956,221
6/9/2020,Kankakee,Illinois,17187,1217,59
6/9/2020,Kendall,Illinois,17189,886,22
6/9/2020,Knox,Illinois,17191,105,0
6/9/2020,LaSalle,Illinois,17193,168,16
6/9/2020,Lake,Illinois,17195,8890,356
6/9/2020,Lawrence,Illinois,17197,4,0
6/9/2020,Lee,Illinois,17199,89,1
6/9/2020,Livingston,Illinois,17201,36,2
6/9/2020,Logan,Illinois,17203,10,0
6/9/2020,Macon,Illinois,17001,203,21
6/9/2020,Macoupin,Illinois,17003,46,2
6/9/2020,Madison,Illinois,17005,652,65
6/9/2020,Marion,Illinois,17007,55,0
6/9/2020,Marshall,Illinois,17009,5,0
6/9/2020,Mason,Illinois,17011,18,0
6/9/2020,Massac,Illinois,17013,7,0
6/9/2020,McDonough,Illinois,17015,92,15
6/9/2020,McHenry,Illinois,17017,1752,84
6/9/2020,McLean,Illinois,17019,230,13
6/9/2020,Menard,Illinois,17021,22,0
6/9/2020,Mercer,Illinois,17023,18,0
6/9/2020,Monroe,Illinois,17025,105,12
6/9/2020,Montgomery,Illinois,17027,41,0
6/9/2020,Morgan,Illinois,17029,55,1
6/9/2020,Moultrie,Illinois,17031,13,0
6/9/2020,Ogle,Illinois,17033,231,4
6/9/2020,Peoria,Illinois,17035,328,16
6/9/2020,Perry,Illinois,17039,42,0
6/9/2020,Piatt,Illinois,17037,11,0
6/9/2020,Pike,Illinois,17041,1,0
6/9/2020,Pope,Illinois,17043,1,0
6/9/2020,Pulaski,Illinois,17045,60,0
6/9/2020,Putnam,Illinois,17047,1,0
6/9/2020,Randolph,Illinois,17049,276,5
6/9/2020,Richland,Illinois,17051,4,0
6/9/2020,Rock Island,Illinois,17053,746,28
6/9/2020,Saline,Illinois,17055,7,0
6/9/2020,Sangamon,Illinois,17057,371,33
6/9/2020,Schuyler,Illinois,17059,13,0
6/9/2020,Shelby,Illinois,17061,16,1
6/9/2020,St. Clair,Illinois,17063,1490,112
6/9/2020,Stark,Illinois,17065,3,0
6/9/2020,Stephenson,Illinois,17067,220,5
6/9/2020,Tazewell,Illinois,17069,88,6
6/9/2020,Union,Illinois,17071,170,14
6/9/2020,Unknown,Illinois,17073,724,178
6/9/2020,Vermilion,Illinois,17075,43,1
6/9/2020,Wabash,Illinois,17077,12,0
6/9/2020,Warren,Illinois,17079,127,0
6/9/2020,Washington,Illinois,17081,19,0
6/9/2020,Wayne,Illinois,17083,9,1
6/9/2020,White,Illinois,17085,2,0
6/9/2020,Whiteside,Illinois,17087,157,13
6/9/2020,Will,Illinois,17089,5961,295
6/9/2020,Williamson,Illinois,17091,81,3
6/9/2020,Winnebago,Illinois,17093,2619,78
6/9/2020,Woodford,Illinois,17095,23,2
6/10/2020,Adams,Illinois,17099,45,1
6/10/2020,Alexander,Illinois,17097,16,0
6/10/2020,Bond,Illinois,17101,12,1
6/10/2020,Boone,Illinois,17103,511,18
6/10/2020,Brown,Illinois,17105,10,0
6/10/2020,Bureau,Illinois,17107,22,1
6/10/2020,Calhoun,Illinois,17115,1,0
6/10/2020,Carroll,Illinois,17117,19,2
6/10/2020,Cass,Illinois,17119,74,0
6/10/2020,Champaign,Illinois,17121,703,9
6/10/2020,Christian,Illinois,17123,35,5
6/10/2020,Clark,Illinois,17125,12,0
6/10/2020,Clay,Illinois,17127,2,0
6/10/2020,Clinton,Illinois,17109,197,17
6/10/2020,Coles,Illinois,17111,142,17
6/10/2020,Cook,Illinois,17113,83585,4053
6/10/2020,Crawford,Illinois,17129,11,0
6/10/2020,Cumberland,Illinois,17131,10,0
6/10/2020,De Witt,Illinois,17133,4,0
6/10/2020,DeKalb,Illinois,17135,488,13
6/10/2020,Douglas,Illinois,17137,30,0
6/10/2020,DuPage,Illinois,17139,8263,418
6/10/2020,Edgar,Illinois,17141,1,0
6/10/2020,Edwards,Illinois,17143,2,0
6/10/2020,Effingham,Illinois,17145,8,1
6/10/2020,Fayette,Illinois,17147,22,3
6/10/2020,Ford,Illinois,17149,22,1
6/10/2020,Franklin,Illinois,17151,12,0
6/10/2020,Fulton,Illinois,17153,12,0
6/10/2020,Gallatin,Illinois,17155,2,0
6/10/2020,Greene,Illinois,17157,7,0
6/10/2020,Grundy,Illinois,17159,125,2
6/10/2020,Hamilton,Illinois,17161,2,0
6/10/2020,Hancock,Illinois,17165,18,1
6/10/2020,Hardin,Illinois,17167,1,0
6/10/2020,Henderson,Illinois,17169,8,0
6/10/2020,Henry,Illinois,17173,71,0
6/10/2020,Iroquois,Illinois,17163,136,5
6/10/2020,Jackson,Illinois,17175,307,11
6/10/2020,Jasper,Illinois,17177,46,7
6/10/2020,Jefferson,Illinois,17179,101,16
6/10/2020,Jersey,Illinois,17181,27,1
6/10/2020,Jo Daviess,Illinois,17183,33,1
6/10/2020,Johnson,Illinois,17185,13,0
6/10/2020,Kane,Illinois,17187,6956,221
6/10/2020,Kankakee,Illinois,17189,1220,60
6/10/2020,Kendall,Illinois,17191,893,22
6/10/2020,Knox,Illinois,17193,106,0
6/10/2020,LaSalle,Illinois,17195,172,16
6/10/2020,Lake,Illinois,17197,8924,362
6/10/2020,Lawrence,Illinois,17199,4,0
6/10/2020,Lee,Illinois,17201,89,1
6/10/2020,Livingston,Illinois,17203,36,2
6/10/2020,Logan,Illinois,17001,10,0
6/10/2020,Macon,Illinois,17003,204,21
6/10/2020,Macoupin,Illinois,17005,46,2
6/10/2020,Madison,Illinois,17007,665,65
6/10/2020,Marion,Illinois,17009,55,0
6/10/2020,Marshall,Illinois,17011,5,0
6/10/2020,Mason,Illinois,17013,18,0
6/10/2020,Massac,Illinois,17015,7,0
6/10/2020,McDonough,Illinois,17017,93,15
6/10/2020,McHenry,Illinois,17019,1776,84
6/10/2020,McLean,Illinois,17021,231,13
6/10/2020,Menard,Illinois,17023,22,0
6/10/2020,Mercer,Illinois,17025,18,0
6/10/2020,Monroe,Illinois,17027,105,12
6/10/2020,Montgomery,Illinois,17029,41,0
6/10/2020,Morgan,Illinois,17031,56,1
6/10/2020,Moultrie,Illinois,17033,14,0
6/10/2020,Ogle,Illinois,17035,231,4
6/10/2020,Peoria,Illinois,17039,342,19
6/10/2020,Perry,Illinois,17037,43,0
6/10/2020,Piatt,Illinois,17041,11,0
6/10/2020,Pike,Illinois,17043,1,0
6/10/2020,Pope,Illinois,17045,1,0
6/10/2020,Pulaski,Illinois,17047,59,0
6/10/2020,Putnam,Illinois,17049,1,0
6/10/2020,Randolph,Illinois,17051,276,6
6/10/2020,Richland,Illinois,17053,4,0
6/10/2020,Rock Island,Illinois,17055,753,28
6/10/2020,Saline,Illinois,17057,7,0
6/10/2020,Sangamon,Illinois,17059,371,33
6/10/2020,Schuyler,Illinois,17061,13,0
6/10/2020,Shelby,Illinois,17063,16,1
6/10/2020,St. Clair,Illinois,17065,1490,112
6/10/2020,Stark,Illinois,17067,3,0
6/10/2020,Stephenson,Illinois,17069,222,5
6/10/2020,Tazewell,Illinois,17071,82,6
6/10/2020,Union,Illinois,17073,172,15
6/10/2020,Unknown,Illinois,17075,724,178
6/10/2020,Vermilion,Illinois,17077,44,1
6/10/2020,Wabash,Illinois,17079,12,0
6/10/2020,Warren,Illinois,17081,127,0
6/10/2020,Washington,Illinois,17083,19,0
6/10/2020,Wayne,Illinois,17085,9,1
6/10/2020,White,Illinois,17087,2,0
6/10/2020,Whiteside,Illinois,17089,157,13
6/10/2020,Will,Illinois,17091,6025,296
6/10/2020,Williamson,Illinois,17093,81,3
6/10/2020,Winnebago,Illinois,17095,2634,78
6/10/2020,Woodford,Illinois,17099,23,2
6/11/2020,Adams,Illinois,17097,45,1
6/11/2020,Alexander,Illinois,17101,16,0
6/11/2020,Bond,Illinois,17103,12,1
6/11/2020,Boone,Illinois,17105,515,18
6/11/2020,Brown,Illinois,17107,10,0
6/11/2020,Bureau,Illinois,17115,22,1
6/11/2020,Calhoun,Illinois,17117,1,0
6/11/2020,Carroll,Illinois,17119,18,2
6/11/2020,Cass,Illinois,17121,75,0
6/11/2020,Champaign,Illinois,17123,708,9
6/11/2020,Christian,Illinois,17125,35,5
6/11/2020,Clark,Illinois,17127,12,0
6/11/2020,Clay,Illinois,17109,2,0
6/11/2020,Clinton,Illinois,17111,198,17
6/11/2020,Coles,Illinois,17113,142,17
6/11/2020,Cook,Illinois,17129,83978,4111
6/11/2020,Crawford,Illinois,17131,11,0
6/11/2020,Cumberland,Illinois,17133,10,0
6/11/2020,De Witt,Illinois,17135,4,0
6/11/2020,DeKalb,Illinois,17137,491,13
6/11/2020,Douglas,Illinois,17139,30,0
6/11/2020,DuPage,Illinois,17141,8318,425
6/11/2020,Edgar,Illinois,17143,1,0
6/11/2020,Edwards,Illinois,17145,2,0
6/11/2020,Effingham,Illinois,17147,8,1
6/11/2020,Fayette,Illinois,17149,22,3
6/11/2020,Ford,Illinois,17151,22,1
6/11/2020,Franklin,Illinois,17153,12,0
6/11/2020,Fulton,Illinois,17155,12,0
6/11/2020,Gallatin,Illinois,17157,2,0
6/11/2020,Greene,Illinois,17159,7,0
6/11/2020,Grundy,Illinois,17161,126,2
6/11/2020,Hamilton,Illinois,17165,2,0
6/11/2020,Hancock,Illinois,17167,18,1
6/11/2020,Hardin,Illinois,17169,1,0
6/11/2020,Henderson,Illinois,17173,8,0
6/11/2020,Henry,Illinois,17163,72,0
6/11/2020,Iroquois,Illinois,17175,136,5
6/11/2020,Jackson,Illinois,17177,307,12
6/11/2020,Jasper,Illinois,17179,46,7
6/11/2020,Jefferson,Illinois,17181,101,16
6/11/2020,Jersey,Illinois,17183,28,1
6/11/2020,Jo Daviess,Illinois,17185,34,1
6/11/2020,Johnson,Illinois,17187,14,0
6/11/2020,Kane,Illinois,17189,7053,227
6/11/2020,Kankakee,Illinois,17191,1223,61
6/11/2020,Kendall,Illinois,17193,898,22
6/11/2020,Knox,Illinois,17195,107,0
6/11/2020,LaSalle,Illinois,17197,175,16
6/11/2020,Lake,Illinois,17199,8962,367
6/11/2020,Lawrence,Illinois,17201,4,0
6/11/2020,Lee,Illinois,17203,88,1
6/11/2020,Livingston,Illinois,17001,36,2
6/11/2020,Logan,Illinois,17003,10,0
6/11/2020,Macon,Illinois,17005,206,21
6/11/2020,Macoupin,Illinois,17007,46,2
6/11/2020,Madison,Illinois,17009,682,65
6/11/2020,Marion,Illinois,17011,55,0
6/11/2020,Marshall,Illinois,17013,5,0
6/11/2020,Mason,Illinois,17015,18,0
6/11/2020,Massac,Illinois,17017,7,0
6/11/2020,McDonough,Illinois,17019,97,15
6/11/2020,McHenry,Illinois,17021,1788,84
6/11/2020,McLean,Illinois,17023,235,13
6/11/2020,Menard,Illinois,17025,22,0
6/11/2020,Mercer,Illinois,17027,18,0
6/11/2020,Monroe,Illinois,17029,105,12
6/11/2020,Montgomery,Illinois,17031,41,0
6/11/2020,Morgan,Illinois,17033,100,1
6/11/2020,Moultrie,Illinois,17035,13,0
6/11/2020,Ogle,Illinois,17039,231,4
6/11/2020,Peoria,Illinois,17037,354,19
6/11/2020,Perry,Illinois,17041,43,0
6/11/2020,Piatt,Illinois,17043,11,0
6/11/2020,Pike,Illinois,17045,1,0
6/11/2020,Pope,Illinois,17047,1,0
6/11/2020,Pulaski,Illinois,17049,59,0
6/11/2020,Putnam,Illinois,17051,1,0
6/11/2020,Randolph,Illinois,17053,276,7
6/11/2020,Richland,Illinois,17055,4,0
6/11/2020,Rock Island,Illinois,17057,763,28
6/11/2020,Saline,Illinois,17059,7,0
6/11/2020,Sangamon,Illinois,17061,377,33
6/11/2020,Schuyler,Illinois,17063,13,0
6/11/2020,Shelby,Illinois,17065,16,1
6/11/2020,St. Clair,Illinois,17067,1546,117
6/11/2020,Stark,Illinois,17069,3,0
6/11/2020,Stephenson,Illinois,17071,223,5
6/11/2020,Tazewell,Illinois,17073,82,6
6/11/2020,Union,Illinois,17075,172,15
6/11/2020,Unknown,Illinois,17077,724,178
6/11/2020,Vermilion,Illinois,17079,44,1
6/11/2020,Wabash,Illinois,17081,12,0
6/11/2020,Warren,Illinois,17083,127,0
6/11/2020,Washington,Illinois,17085,19,0
6/11/2020,Wayne,Illinois,17087,9,1
6/11/2020,White,Illinois,17089,2,0
6/11/2020,Whiteside,Illinois,17091,158,14
6/11/2020,Will,Illinois,17093,6051,297
6/11/2020,Williamson,Illinois,17095,81,3
6/11/2020,Winnebago,Illinois,17099,2669,78
6/11/2020,Woodford,Illinois,17097,24,2
6/12/2020,Adams,Illinois,17101,45,1
6/12/2020,Alexander,Illinois,17103,16,0
6/12/2020,Bond,Illinois,17105,12,1
6/12/2020,Boone,Illinois,17107,518,18
6/12/2020,Brown,Illinois,17115,10,0
6/12/2020,Bureau,Illinois,17117,22,1
6/12/2020,Calhoun,Illinois,17119,1,0
6/12/2020,Carroll,Illinois,17121,18,2
6/12/2020,Cass,Illinois,17123,77,0
6/12/2020,Champaign,Illinois,17125,724,9
6/12/2020,Christian,Illinois,17127,35,5
6/12/2020,Clark,Illinois,17109,12,0
6/12/2020,Clay,Illinois,17111,2,0
6/12/2020,Clinton,Illinois,17113,203,17
6/12/2020,Coles,Illinois,17129,142,17
6/12/2020,Cook,Illinois,17131,84249,4162
6/12/2020,Crawford,Illinois,17133,13,0
6/12/2020,Cumberland,Illinois,17135,10,0
6/12/2020,De Witt,Illinois,17137,4,0
6/12/2020,DeKalb,Illinois,17139,494,15
6/12/2020,Douglas,Illinois,17141,33,0
6/12/2020,DuPage,Illinois,17143,8360,429
6/12/2020,Edgar,Illinois,17145,1,0
6/12/2020,Edwards,Illinois,17147,2,0
6/12/2020,Effingham,Illinois,17149,8,1
6/12/2020,Fayette,Illinois,17151,22,3
6/12/2020,Ford,Illinois,17153,21,1
